Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 99284,Main,1533.6,1704,1107.6,1533.6,,0,,,,,,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1363.2,1704,1107.6,1533.6,,0,,,,,,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1005.36,1704,1107.6,1533.6,,0,,,,,,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,MMO [32000],MMO NAS [32076],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,908.23,1704,1107.6,1533.6,,0,,,,,,MMO [32000],MMO HMO HEALTH OHIO [32007],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,330.57,1704,1107.6,1533.6,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1363.2,1704,1107.6,1533.6,,0,,,,,,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1410.91,1704,1107.6,1533.6,,0,,,,,,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1278,1704,1107.6,1533.6,,0,,,,,,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1278,1704,1107.6,1533.6,,0,,,,,,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,524,1704,1107.6,1533.6,,0,,,,,,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1363.2,1704,1107.6,1533.6,,0,,,,,,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1499.52,1704,1107.6,1533.6,,0,,,,,,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1329.12,1704,1107.6,1533.6,,0,,,,,,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,470,1704,1107.6,1533.6,,0,,,,,,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1158.72,1704,1107.6,1533.6,,0,,,,,,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1158.72,1704,1107.6,1533.6,,0,,,,,,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1533.6,1704,1107.6,1533.6,,0,,,,,,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,1007.06,1704,1107.6,1533.6,,0,,,,,,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,AETNA [53277],AETNA MEDICARE SUPPLEMENT [53347],Ed Visit Level 4,45000,0
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,336.99,1704,1107.6,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,UPMC MEDICARE,UPMC FOR LIFE HMO [12183],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,UNIVERA HEALT,UNIVERA SENIORCHOICE [12006],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1704,1704,1107.6,UNITED HEALTH,UHC RAILROAD [59010],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,UNITED HEALTH,UHC EMPIRE PLAN PB ONLY [59119],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1704,1704,1107.6,UMR [52168],UMR PEIA [52501],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID BH [2,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1022.4,1704,1107.6,THP UPPER OHI,THP HMO [52059],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1329.12,1704,1107.6,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1704,1704,1107.6,SHURTECH [521,SHURTECH UMR BUNDLE 1 [52415],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,PROVIDER PART,PPHP HMO SNP [12191],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,PINK RIBBON [,ZZZPINK RIBBON WOOSTER [22000],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [220,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1521,1704,1107.6,OSCAR [52140],OSCAR HIX [52449],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,0,1704,1107.6,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1397.28,1704,1107.6,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1226.88,1704,1107.6,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1278,1704,1107.6,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1226.88,1704,1107.6,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1533.6,1704,1107.6,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1022.4,1704,1107.6,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1005.36,1704,1107.6,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1192.8,1704,1107.6,MMO [32000],MMO NAS [32076],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1704,1704,1107.6,MMO [32000],MMO HMO HEALTH OHIO [32007],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,330.57,1704,1107.6,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,UNITED HEALTH,VA CCN OPTUM [59176],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,MILITARY [730,VA MEDICAL CENTER FL [73024],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,326.86,1704,1107.6,MILITARY [730,CHAMPVA CENTER [73000],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,391.92,1704,1107.6,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,MEDICAID MCP,MEDICAID MCP GENERIC [22015],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1226.88,1704,1107.6,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1288,1704,1107.6,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1278,1704,1107.6,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1278,1704,1107.6,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,315.39,1704,1107.6,HEALTHAMERICA,ZZZAETNA COVENTRY MDCR HMO [12113,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,PRIMETIME [12,PRIMETIME HMO POS [12025],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1278,1704,1107.6,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,524,1704,1107.6,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1363.2,1704,1107.6,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1278,1704,1107.6,CIGNA [57000],CIGNA HMO [57030],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1499.52,1704,1107.6,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1192.8,1704,1107.6,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,937.2,1704,1107.6,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,330.57,1704,1107.6,CARESOURCE ME,MYCARE CARESOURCE MEDICARE [12124,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,CARESOURCE ME,CARESOURCE MEDICAID [22013],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,470,1704,1107.6,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,330.57,1704,1107.6,BUCKEYE MEDIC,MYCARE BUCKEYE MEDICARE [12126],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,BUCKEYE MEDIC,BUCKEYE MEDICAID BH [22009],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,330.57,1704,1107.6,BUCKEYE MEDIC,ALLWELL BUCKEYE HMO [12176],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,,1704,1107.6,BCCP [3504],ZZZBCCP [6978],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1158.72,1704,1107.6,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1158.72,1704,1107.6,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1533.6,1704,1107.6,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1704,1704,1107.6,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1022.4,1704,1107.6,UPMC [52154],UPMC PPO HIX [52477],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,0,1704,1107.6,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,1288,1704,1107.6,AETNA [58000],ZZZAETNA EPO BH [58016],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,,1704,1107.6,,1704,,0,,320.94,1704,1107.6,AETNA MEDICAR,AETNA MEDICARE PPO [12046],Ed Visit Level 4,45000110,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,UPMC [52154],UPMC PPO HIX [52477],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,UNIVERA HEALT,UNIVERA SENIORCHOICE [12006],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,,1704,1107.6,1533.6,,0,,,,,,UNITED HEALTH,VA CCN OPTUM [59176],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,UNITED HEALTH,UHC RAILROAD [59010],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1363.2,1704,1107.6,1533.6,,0,,,,,,UNITED HEALTH,UHC EMPIRE PLAN PB ONLY [59119],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,867.34,1704,1107.6,1533.6,,0,,,,,,UMR [52168],UMR PEIA [52501],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,,1704,1107.6,1533.6,,0,,,,,,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1022.4,1704,1107.6,1533.6,,0,,,,,,THP UPPER OHI,THP HMO [52059],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1329.12,1704,1107.6,1533.6,,0,,,,,,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,SHURTECH [521,SHURTECH UMR BUNDLE 1 [52415],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,320.94,1704,1107.6,1533.6,,0,,,,,,PRIMETIME [12,PRIMETIME HMO POS [12025],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1363.2,1704,1107.6,1533.6,,0,,,,,,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1226.88,1704,1107.6,1533.6,,0,,,,,,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,1533.6,1704,1107.6,1533.6,,0,,,,,,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 4 W Proc,45010,0
EAP,CPT� 99284,Main,0,1704,1107.6,1533.6,,0,,,,,,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 4 W Proc,45010,0
