Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,263.2,329,213.85,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,236.88,329,213.85,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,246.75,329,213.85,CIGNA [57000],CIGNA HMO [57030],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,263.2,329,213.85,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,289.52,329,213.85,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,230.3,329,213.85,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,,329,213.85,MEDICAID MCP,MEDICAID MCP GENERIC [22015],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,,329,213.85,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22,Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,180.95,329,213.85,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,194.11,329,213.85,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,65.42,329,213.85,CARESOURCE ME,MYCARE CARESOURCE MEDICARE [12124,Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,,329,213.85,CARESOURCE ME,CARESOURCE MEDICAID [22013],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,93.01,329,213.85,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,65.42,329,213.85,BUCKEYE MEDIC,MYCARE BUCKEYE MEDICARE [12126],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,263.2,329,213.85,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,,329,213.85,BUCKEYE MEDIC,BUCKEYE MEDICAID BH [22009],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,65.42,329,213.85,BUCKEYE MEDIC,ALLWELL BUCKEYE HMO [12176],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,75.67,329,213.85,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,,329,213.85,BCCP [3504],ZZZBCCP [6978],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,223.72,329,213.85,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,,329,213.85,,329,,0,,223.72,329,213.85,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 1,45000080,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99281,Main,22.32,116,75.4,116,116,0,0,,22.32,116,75.4,ANTHEM BLUE C,ANTHEM CORE CARE SELECT [12194],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,36.8,116,75.4,116,116,0,0,,36.8,116,75.4,AETNA [58000],AETNA OPEN ACCESS AETNA SELECT [58106],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,0,116,75.4,116,116,0,0,,0,116,75.4,ANOVAWORKS [5,ANOVAWORKS [52387],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,116,116,75.4,116,116,0,0,,116,116,75.4,AETNA [58000],AETNA CSP [58096],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,36.73,116,75.4,116,116,0,0,,36.73,116,75.4,ANTHEM [42000,BLUE CARD HIX OOS [42144],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.32,116,75.4,116,116,0,0,,22.32,116,75.4,AETNA MEDICAR,AETNA MEDICARE ADVANTRA HMO [12211],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.71,116,75.4,116,116,0,0,,22.71,116,75.4,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,63.9,116,75.4,116,116,0,0,,63.9,116,75.4,UFCW [53190],HEALTHSMART UFCW 2ND [53242],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,45.42,116,75.4,116,116,0,0,,45.42,116,75.4,UMR [52168],UMR PEIA [52501],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,116,116,75.4,116,116,0,0,,116,116,75.4,UNITED HEALTH,OPTUMHEALTH BH [59170],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.71,116,75.4,116,116,0,0,,22.71,116,75.4,UHC MEDICARE,UHC DUAL COMPLETE HMO POS SNP [12180],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.71,116,75.4,116,116,0,0,,22.71,116,75.4,UHC MEDICARE,MYCARE UHC MEDICARE [12125],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,12.78,116,75.4,116,116,0,0,,12.78,116,75.4,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID [22004],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,23.43,116,75.4,116,116,0,0,,23.43,116,75.4,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,0,116,75.4,116,116,0,0,,0,116,75.4,UHC MEDICAID,MYCARE UHC MEDICAID BH [22053],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,75.4,116,75.4,116,116,0,0,,75.4,116,75.4,Self pay,<Self-pay>,"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,36.13,116,75.4,116,116,0,0,,36.13,116,75.4,UNITED HEALTH,UHC UHSS GEHA CHOICE PLUS [59175],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,81.2,116,75.4,116,116,0,0,,81.2,116,75.4,SUMMACARE [52,SC MERCY CHOICE PPO [52399],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,24.55,116,75.4,116,116,0,0,,24.55,116,75.4,PROVIDER PART,PPHP HMO SNP [12191],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.32,116,75.4,116,116,0,0,,22.32,116,75.4,PRIMETIME [12,PRIMETIME HMO POS [12025],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,92.8,116,75.4,116,116,0,0,,92.8,116,75.4,PARAMOUNT [53,PARAMOUNT INDEMNITY [53450],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,22.71,116,75.4,116,116,0,0,,22.71,116,75.4,UPMC MEDICARE,UPMC FOR LIFE PPO [12185],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,12.2,116,75.4,116,116,0,0,,12.2,116,75.4,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [22037],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,44.51,116,75.4,116,116,0,0,,44.51,116,75.4,OSCAR [52140],OSCAR HIX [52449],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,69.6,116,75.4,116,116,0,0,,69.6,116,75.4,UPMC [52154],UPMC HMO [52469],"Emergency Dept Visit,level I",99281,
EAP,CPT� 99281,Main,104.4,116,75.4,116,116,0,0,,104.4,116,75.4,MULTIPLAN [52,MULTIPLAN NETWORK GENERIC [52347],"Emergency Dept Visit,level I",99281,
