Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,756,1050,682.5,945,,0,,,,,,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,945,1050,682.5,945,,0,,,,,,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,840,1050,682.5,945,,0,,,,,,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,619.5,1050,682.5,945,,0,,,,,,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,MMO [32000],MMO NAS [32076],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,559.65,1050,682.5,945,,0,,,,,,MMO [32000],MMO HMO HEALTH OHIO [32007],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,209.87,1050,682.5,945,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,203.76,1050,682.5,945,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,203.76,1050,682.5,945,,0,,,,,,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,869.4,1050,682.5,945,,0,,,,,,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,787.5,1050,682.5,945,,0,,,,,,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,203.76,1050,682.5,945,,0,,,,,,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,787.5,1050,682.5,945,,0,,,,,,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,524,1050,682.5,945,,0,,,,,,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,203.76,1050,682.5,945,,0,,,,,,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,840,1050,682.5,945,,0,,,,,,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,924,1050,682.5,945,,0,,,,,,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,714,1050,682.5,945,,0,,,,,,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,298.39,1050,682.5,945,,0,,,,,,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,714,1050,682.5,945,,0,,,,,,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,945,1050,682.5,945,,0,,,,,,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,,1050,682.5,945,,0,,,,,,UNITED HEALTH,VA CCN OPTUM [59176],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,620.55,1050,682.5,945,,0,,,,,,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,0,1050,682.5,945,,0,,,,,,AETNA [53277],AETNA MEDICARE SUPPLEMENT [53347],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,203.76,1050,682.5,945,,0,,,,,,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 3,45000,0
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,213.94,1050,682.5,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,630,1050,682.5,UPMC [52154],UPMC PPO HIX [52477],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,UPMC MEDICARE,UPMC FOR LIFE HMO [12183],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,UNIVERA HEALT,UNIVERA SENIORCHOICE [12006],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,UNITED HEALTH,VA CCN OPTUM [59176],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,UNITED HEALTH,UHC RAILROAD [59010],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,UNITED HEALTH,UHC EMPIRE PLAN PB ONLY [59119],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,UMR [52168],UMR PEIA [52501],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,630,1050,682.5,THP UPPER OHI,THP HMO [52059],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,819,1050,682.5,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,SHURTECH [521,SHURTECH UMR BUNDLE 1 [52415],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,PROVIDER PART,PPHP HMO SNP [12191],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,PRIMETIME [12,PRIMETIME HMO POS [12025],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,PINK RIBBON [,ZZZPINK RIBBON WOOSTER [22000],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [220,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,OSCAR [52140],OSCAR HIX [52449],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,0,1050,682.5,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,861,1050,682.5,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,756,1050,682.5,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,787.5,1050,682.5,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,756,1050,682.5,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,945,1050,682.5,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID BH [2,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,630,1050,682.5,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,619.5,1050,682.5,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,735,1050,682.5,MMO [32000],MMO NAS [32076],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,MMO [32000],MMO HMO HEALTH OHIO [32007],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,209.87,1050,682.5,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,MILITARY [730,VA MEDICAL CENTER FL [73024],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,207.51,1050,682.5,MILITARY [730,CHAMPVA CENTER [73000],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,241.5,1050,682.5,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,MEDICAID MCP,MEDICAID MCP GENERIC [22015],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,756,1050,682.5,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1047,1050,682.5,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,787.5,1050,682.5,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,787.5,1050,682.5,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,200.23,1050,682.5,HEALTHAMERICA,ZZZAETNA COVENTRY MDCR HMO [12113,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,787.5,1050,682.5,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,524,1050,682.5,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,840,1050,682.5,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,787.5,1050,682.5,CIGNA [57000],CIGNA HMO [57030],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,924,1050,682.5,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,735,1050,682.5,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,209.87,1050,682.5,CARESOURCE ME,MYCARE CARESOURCE MEDICARE [12124,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,BUCKEYE MEDIC,BUCKEYE MEDICAID BH [22009],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,209.87,1050,682.5,BUCKEYE MEDIC,ALLWELL BUCKEYE HMO [12176],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,209.87,1050,682.5,BUCKEYE MEDIC,MYCARE BUCKEYE MEDICARE [12126],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,BCCP [3504],ZZZBCCP [6978],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,714,1050,682.5,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,298.39,1050,682.5,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,714,1050,682.5,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,577.5,1050,682.5,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,945,1050,682.5,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1050,1050,682.5,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,,1050,682.5,CARESOURCE ME,CARESOURCE MEDICAID [22013],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,0,1050,682.5,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,203.76,1050,682.5,AETNA MEDICAR,AETNA MEDICARE PPO [12046],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,,1050,682.5,,1050,,0,,1047,1050,682.5,AETNA [58000],ZZZAETNA EPO BH [58016],Ed Visit Level 3,45000100,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99283,Main,65.34,349,226.85,349,349,0,0,,65.34,349,226.85,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,67.42,349,226.85,349,349,0,0,,67.42,349,226.85,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,209.4,349,226.85,349,349,0,0,,209.4,349,226.85,UPMC [52154],UPMC HMO [52469],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,65.34,349,226.85,349,349,0,0,,65.34,349,226.85,UPMC MEDICARE,UPMC FOR LIFE PPO [12185],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,110.14,349,226.85,349,349,0,0,,110.14,349,226.85,UNITED HEALTH,UHC UHSS GEHA CHOICE PLUS [59175],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,254.09,349,226.85,349,349,0,0,,254.09,349,226.85,UNITED HEALTH,OPTUMHEALTH BH [59170],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,130.68,349,226.85,349,349,0,0,,130.68,349,226.85,UMR [52168],UMR PEIA [52501],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,65.34,349,226.85,349,349,0,0,,65.34,349,226.85,UHC MEDICARE,UHC DUAL COMPLETE HMO POS SNP [12180],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,65.34,349,226.85,349,349,0,0,,65.34,349,226.85,UHC MEDICARE,MYCARE UHC MEDICARE [12125],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,39.11,349,226.85,349,349,0,0,,39.11,349,226.85,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID [22004],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,0,349,226.85,349,349,0,0,,0,349,226.85,UHC MEDICAID,MYCARE UHC MEDICAID BH [22053],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,186.66,349,226.85,349,349,0,0,,186.66,349,226.85,UFCW [53190],HEALTHSMART UFCW 2ND [53242],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,226.85,349,226.85,349,349,0,0,,226.85,349,226.85,Self pay,<Self-pay>,"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,244.3,349,226.85,349,349,0,0,,244.3,349,226.85,SUMMACARE [52,SC MERCY CHOICE PPO [52399],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,70.63,349,226.85,349,349,0,0,,70.63,349,226.85,PROVIDER PART,PPHP HMO SNP [12191],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,64.21,349,226.85,349,349,0,0,,64.21,349,226.85,PRIMETIME [12,PRIMETIME HMO POS [12025],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,279.2,349,226.85,349,349,0,0,,279.2,349,226.85,PARAMOUNT [53,PARAMOUNT INDEMNITY [53450],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,37.33,349,226.85,349,349,0,0,,37.33,349,226.85,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [22037],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,125.19,349,226.85,349,349,0,0,,125.19,349,226.85,OSCAR [52140],OSCAR HIX [52449],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,314.1,349,226.85,349,349,0,0,,314.1,349,226.85,MULTIPLAN [52,MULTIPLAN NETWORK GENERIC [52347],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,39.11,349,226.85,349,349,0,0,,39.11,349,226.85,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22005],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,279.2,349,226.85,349,349,0,0,,279.2,349,226.85,MMO [32000],MMO TRADITIONAL CARE NETWORK [32047],"Emergency Dept Visit,level Iii",99283,
EAP,CPT� 99283,Main,244.3,349,226.85,349,349,0,0,,244.3,349,226.85,MMO [32000],MMO NAS [32076],"Emergency Dept Visit,level Iii",99283,
