Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,MMO [32000],MMO NAS [32076],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1052.14,1974,1283.1,1776.6,,0,,,,,,MMO [32000],MMO HMO HEALTH OHIO [32007],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,MEDICARE [130,MEDICARE A [13000],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1634.47,1974,1283.1,1776.6,,0,,,,,,INTERNATIONAL,INTL AETNA [50035],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1480.5,1974,1283.1,1776.6,,0,,,,,,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1480.5,1974,1283.1,1776.6,,0,,,,,,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,UNITED HEALTH,UHC RAILROAD [59010],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,524,1974,1283.1,1776.6,,0,,,,,,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1579.2,1974,1283.1,1776.6,,0,,,,,,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,CIGNA [57000],ZZZCIGNA BH [57021],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1737.12,1974,1283.1,1776.6,,0,,,,,,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,CARESOURCE [5,CARESOURCE HIX [53341],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1342.32,1974,1283.1,1776.6,,0,,,,,,AULTCARE [520,ZZZAULTCARE [52003],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1342.32,1974,1283.1,1776.6,,0,,,,,,AULTCARE [520,AULTCARE HIX [52359],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1776.6,1974,1283.1,1776.6,,0,,,,,,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,1166.63,1974,1283.1,1776.6,,0,,,,,,ANTHEM [42000,BLUE PREFERRED EPO [42023],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,1776.6,,0,,,,,,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,ANOVAWORKS [5,ANOVAWORKS [52387],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,0,1974,1283.1,1776.6,,0,,,,,,AETNA [53277],AETNA MEDICARE SUPPLEMENT [53347],Critical Care Add 30min,45000,0
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1184.4,1974,1283.1,UPMC [52154],UPMC PPO HIX [52477],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,UNIVERA HEALT,UNIVERA SENIORCHOICE [12006],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,UNITED HEALTH,VA CCN OPTUM [59176],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,969,1974,1283.1,UNITED HEALTH,UHC RAILROAD [59010],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,UNITED HEALTH,UHC EMPIRE PLAN PB ONLY [59119],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1974,1974,1283.1,UMR [52168],UMR PEIA [52501],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID BH [2,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1184.4,1974,1283.1,THP UPPER OHI,THP HMO [52059],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1539.72,1974,1283.1,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,848,1974,1283.1,SHURTECH [521,SHURTECH UMR BUNDLE 1 [52415],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,PROVIDER PART,PPHP HMO SNP [12191],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,PRIMETIME [12,PRIMETIME HMO POS [12025],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,PINK RIBBON [,ZZZPINK RIBBON WOOSTER [22000],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [220,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1521,1974,1283.1,OSCAR [52140],OSCAR HIX [52449],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,0,1974,1283.1,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1618.68,1974,1283.1,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1421.28,1974,1283.1,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1480.5,1974,1283.1,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1421.28,1974,1283.1,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1776.6,1974,1283.1,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1184.4,1974,1283.1,MTC MEDICAL [,MTC MEDICAL [52119],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,MMO [32000],MMO TRADITIONAL [32037],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1164.66,1974,1283.1,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1381.8,1974,1283.1,MMO [32000],MMO NAS [32076],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1974,1974,1283.1,MMO [32000],MMO HMO HEALTH OHIO [32007],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MILITARY [730,VA MEDICAL CENTER FL [73024],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MILITARY [730,CHAMPVA CENTER [73000],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MEDICARE [130,MEDICARE A [13000],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,454.02,1974,1283.1,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,MEDICAID MCP,MEDICAID MCP GENERIC [22015],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1421.28,1974,1283.1,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1288,1974,1283.1,INTERNATIONAL,INTL AETNA [50035],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1480.5,1974,1283.1,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1480.5,1974,1283.1,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,HEALTHAMERICA,ZZZAETNA COVENTRY MDCR HMO [12113,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1480.5,1974,1283.1,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,524,1974,1283.1,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,UPMC MEDICARE,UPMC FOR LIFE HMO [12183],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1579.2,1974,1283.1,CIGNA [57000],ZZZCIGNA BH [57021],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1480.5,1974,1283.1,CIGNA [57000],CIGNA HMO [57030],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1737.12,1974,1283.1,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1381.8,1974,1283.1,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1085.7,1974,1283.1,CARESOURCE [5,CARESOURCE HIX [53341],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,CARESOURCE ME,MYCARE CARESOURCE MEDICARE [12124,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,CARESOURCE ME,CARESOURCE MEDICAID [22013],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,BUCKEYE MEDIC,MYCARE BUCKEYE MEDICARE [12126],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,BUCKEYE MEDIC,BUCKEYE MEDICAID BH [22009],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,BUCKEYE MEDIC,ALLWELL BUCKEYE HMO [12176],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,BCCP [3504],ZZZBCCP [6978],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1342.32,1974,1283.1,AULTCARE [520,ZZZAULTCARE [52003],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1342.32,1974,1283.1,AULTCARE [520,AULTCARE HIX [52359],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1776.6,1974,1283.1,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1841,1974,1283.1,ANTHEM [42000,BLUE PREFERRED EPO [42023],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,0,1974,1283.1,ANOVAWORKS [5,ANOVAWORKS [52387],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,1288,1974,1283.1,AETNA [58000],ZZZAETNA EPO BH [58016],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,,1974,1283.1,,1974,,0,,,1974,1283.1,AETNA MEDICAR,AETNA MEDICARE PPO [12046],Critical Care Add 30min,45000140,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99292,Main,94.88,754,490.1,754,754,0,0,,94.88,754,490.1,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,102.56,754,490.1,754,754,0,0,,102.56,754,490.1,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,452.4,754,490.1,754,754,0,0,,452.4,754,490.1,UPMC [52154],UPMC HMO [52469],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,94.88,754,490.1,754,754,0,0,,94.88,754,490.1,UPMC MEDICARE,UPMC FOR LIFE PPO [12185],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,173.09,754,490.1,754,754,0,0,,173.09,754,490.1,UNITED HEALTH,UHC UHSS GEHA CHOICE PLUS [59175],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,0,754,490.1,754,754,0,0,,0,754,490.1,UNITED HEALTH,OPTUMHEALTH BH [59170],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,223.24,754,490.1,754,754,0,0,,223.24,754,490.1,UMR [52168],UMR PEIA [52501],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,94.88,754,490.1,754,754,0,0,,94.88,754,490.1,UHC MEDICARE,UHC DUAL COMPLETE HMO POS SNP [12180],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,94.88,754,490.1,754,754,0,0,,94.88,754,490.1,UHC MEDICARE,MYCARE UHC MEDICARE [12125],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,34.67,754,490.1,754,754,0,0,,34.67,754,490.1,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID [22004],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,0,754,490.1,754,754,0,0,,0,754,490.1,UHC MEDICAID,MYCARE UHC MEDICAID BH [22053],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,334.41,754,490.1,754,754,0,0,,334.41,754,490.1,UFCW [53190],HEALTHSMART UFCW 2ND [53242],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,490.1,754,490.1,754,754,0,0,,490.1,754,490.1,Self pay,<Self-pay>,Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,220.21,754,490.1,754,754,0,0,,220.21,754,490.1,SUMMACARE [52,SC MERCY CHOICE PPO [52399],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,102.56,754,490.1,754,754,0,0,,102.56,754,490.1,PROVIDER PART,PPHP HMO SNP [12191],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,93.24,754,490.1,754,754,0,0,,93.24,754,490.1,PRIMETIME [12,PRIMETIME HMO POS [12025],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,603.2,754,490.1,754,754,0,0,,603.2,754,490.1,PARAMOUNT [53,PARAMOUNT INDEMNITY [53450],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,38.93,754,490.1,754,754,0,0,,38.93,754,490.1,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [22037],Critical Care  Ea Add'l 30 Minutes,99292,
EAP,CPT� 99292,Main,176.76,754,490.1,754,754,0,0,,176.76,754,490.1,OSCAR [52140],OSCAR HIX [52449],Critical Care  Ea Add'l 30 Minutes,99292,
