Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 99282,Main,120.24,597,388.05,537.3,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,447.75,597,388.05,537.3,,0,,,,,,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,447.75,597,388.05,537.3,,0,,,,,,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,UNITED HEALTH,UHC RAILROAD [59010],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,494.32,597,388.05,537.3,,0,,,,,,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,524,597,388.05,537.3,,0,,,,,,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,477.6,597,388.05,537.3,,0,,,,,,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,525.36,597,388.05,537.3,,0,,,,,,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,170.96,597,388.05,537.3,,0,,,,,,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,358.2,597,388.05,537.3,,0,,,,,,THP UPPER OHI,THP HMO [52059],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,,597,388.05,537.3,,0,,,,,,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,AETNA [53277],AETNA MEDICARE SUPPLEMENT [53347],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,116.74,597,388.05,537.3,,0,,,,,,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,352.83,597,388.05,537.3,,0,,,,,,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,537.3,597,388.05,537.3,,0,,,,,,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,0,597,388.05,537.3,,0,,,,,,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,405.96,597,388.05,537.3,,0,,,,,,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,405.96,597,388.05,537.3,,0,,,,,,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 2,45000,0
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,122.58,597,388.05,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,358.2,597,388.05,UPMC [52154],UPMC PPO HIX [52477],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,UPMC MEDICARE,UPMC FOR LIFE HMO [12183],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,UNIVERA HEALT,UNIVERA SENIORCHOICE [12006],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,UNITED HEALTH,VA CCN OPTUM [59176],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,UNITED HEALTH,UHC RAILROAD [59010],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID BH [2,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,UNITED HEALTH,UHC EMPIRE PLAN PB ONLY [59119],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,358.2,597,388.05,THP UPPER OHI,THP HMO [52059],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,465.66,597,388.05,SUMMACARE [52,ZZZSC MERCY CHOICE POS [52168],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,SHURTECH [521,SHURTECH UMR BUNDLE 1 [52415],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,PROVIDER PART,PPHP HMO SNP [12191],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,PRIMETIME [12,PRIMETIME HMO POS [12025],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,PINK RIBBON [,ZZZPINK RIBBON WOOSTER [22000],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,0,597,388.05,OSCAR [52140],OPTUMHEALTH OSCAR BH [52476],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,429.84,597,388.05,OHIO HEALTH C,ZZZOHIO PPO CONNECT INHEALTH [523,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,489.54,597,388.05,OHIO PREFERRE,OHIO PREFERRED NETWORK GENERIC [5,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,447.75,597,388.05,OHIO CARPENTE,OHIO CARPENTERS SUPPLEMENT [53448,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,429.84,597,388.05,NATIONAL HEAL,NATIONAL NETWORK GENERIC [52330],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,537.3,597,388.05,MULTIPLAN [52,ZZZMUTUAL OF OMAHA PPO [52278],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,PARAMOUNT [52,PARAMOUNT PREFERRED PPO [52125],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,358.2,597,388.05,MTC MEDICAL [,MTC MEDICAL [52119],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,MMO [32000],MMO TRADITIONAL [32037],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,352.23,597,388.05,MMO [32000],MMO TRADITIONAL CARE NETWORK [320,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,UMR [52168],UMR PEIA [52501],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,UHC MEDICARE,MYCARE UHC MEDICARE BH [12170],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,OSCAR [52140],OSCAR HIX [52449],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,417.9,597,388.05,MMO [32000],MMO NAS [32076],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,120.24,597,388.05,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,MMO MEDICARE,MMO MEDADVANTAGE HMO [12157],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,MMO [32000],MMO HMO HEALTH OHIO [32007],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,MILITARY [730,VA MEDICAL CENTER FL [73024],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,118.89,597,388.05,MILITARY [730,CHAMPVA CENTER [73000],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,MEDICARE [130,MEDICARE A [13000],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,137.31,597,388.05,MEDICAID OH [,BUREAU FOR CHILDREN WITH [23045],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,MEDICAID MCP,MEDICAID MCP GENERIC [22015],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,INTERPLAN HEA,ZZZINTERPLAN HEALTH GROUP [52414],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,HUMANA MEDICA,HUMANA GOLD PLUS [12027],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,447.75,597,388.05,HEALTHSMART P,HEALTHSMART PREFERRED [52050],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,114.72,597,388.05,HEALTHAMERICA,ZZZAETNA COVENTRY MDCR HMO [12113,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,447.75,597,388.05,HUMANA [52023,ZZZHUMANA CARE PLAN [52064],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,447.75,597,388.05,FIRST HEALTH,FIRST HEALTH NETWORK GENERIC [524,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,564,597,388.05,INTERNATIONAL,INTL AETNA [50035],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,524,597,388.05,EHP [54002],ZZZMHS CCHS AND AKRON OH STAFF [5,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,429.84,597,388.05,INTERNATIONAL,INTL GLOBAL EXCEL MGMT [50005],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,COVID19 HRSA,COVID19 HRSA UNINSURED TESTING AN,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,COVENTRY HEAL,ZZZCOVENTRY TRANSPLANT [52336],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,417.9,597,388.05,CHESTERFIELD,CHESTERFIELD RESOURCES [53256],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,328.35,597,388.05,CARESOURCE [5,CARESOURCE HIX [53341],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,120.24,597,388.05,CARESOURCE ME,MYCARE CARESOURCE MEDICARE [12124,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,CARESOURCE ME,CARESOURCE MEDICAID [22013],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [220,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,170.96,597,388.05,BWC [82000],ZZZWV WORKERS COMPENSATION [82000,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,525.36,597,388.05,CIGNA [57000],CIGNA HEALTHPARTNERS [57000],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,120.24,597,388.05,BUCKEYE MEDIC,MYCARE BUCKEYE MEDICARE [12126],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,447.75,597,388.05,CIGNA [57000],CIGNA HMO [57030],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,BUCKEYE MEDIC,BUCKEYE MEDICAID BH [22009],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,120.24,597,388.05,BUCKEYE MEDIC,ALLWELL BUCKEYE HMO [12176],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,,597,388.05,BCCP [3504],ZZZBCCP [6978],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,405.96,597,388.05,AULTCARE [520,ZZZAULTCARE [52003],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,477.6,597,388.05,CIGNA [57000],ZZZCIGNA BH [57021],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,564,597,388.05,AETNA [58000],ZZZAETNA EPO BH [58016],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,ANTHEM BLUE C,ANTHEM MEDIBLUE HMO [12073],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,116.74,597,388.05,AETNA MEDICAR,AETNA MEDICARE PPO [12046],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,0,597,388.05,ANOVAWORKS [5,ANOVAWORKS [52387],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,597,597,388.05,ANTHEM [42000,BLUE PREFERRED EPO [42023],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,537.3,597,388.05,ANTHEM [42000,BLUE TRADITIONAL INDEMNITY [42026,Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,,597,388.05,,597,,0,,405.96,597,388.05,AULTCARE [520,AULTCARE HIX [52359],Ed Visit Level 2,45000090,"0450 - EMERGENCY ROOM, GENERAL"
EAP,CPT� 99282,Main,43.64,229,148.85,229,229,0,0,,43.64,229,148.85,WESTERN RES H,HOSPICE OF WESTERN RESERV [52183],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,45.03,229,148.85,229,229,0,0,,45.03,229,148.85,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,137.4,229,148.85,229,229,0,0,,137.4,229,148.85,UPMC [52154],UPMC HMO [52469],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,43.64,229,148.85,229,229,0,0,,43.64,229,148.85,UPMC MEDICARE,UPMC FOR LIFE PPO [12185],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,70.36,229,148.85,229,229,0,0,,70.36,229,148.85,UNITED HEALTH,UHC UHSS GEHA CHOICE PLUS [59175],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,87.28,229,148.85,229,229,0,0,,87.28,229,148.85,UMR [52168],UMR PEIA [52501],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,43.64,229,148.85,229,229,0,0,,43.64,229,148.85,UHC MEDICARE,MYCARE UHC MEDICARE [12125],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,21.95,229,148.85,229,229,0,0,,21.95,229,148.85,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID [22004],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,0,229,148.85,229,229,0,0,,0,229,148.85,UHC MEDICAID,MYCARE UHC MEDICAID BH [22053],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,124.65,229,148.85,229,229,0,0,,124.65,229,148.85,UFCW [53190],HEALTHSMART UFCW 2ND [53242],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,148.85,229,148.85,229,229,0,0,,148.85,229,148.85,Self pay,<Self-pay>,"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,43.64,229,148.85,229,229,0,0,,43.64,229,148.85,UHC MEDICARE,UHC DUAL COMPLETE HMO POS SNP [12180],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,161.63,229,148.85,229,229,0,0,,161.63,229,148.85,UNITED HEALTH,OPTUMHEALTH BH [59170],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,160.3,229,148.85,229,229,0,0,,160.3,229,148.85,SUMMACARE [52,SC MERCY CHOICE PPO [52399],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,47.17,229,148.85,229,229,0,0,,47.17,229,148.85,PROVIDER PART,PPHP HMO SNP [12191],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,42.89,229,148.85,229,229,0,0,,42.89,229,148.85,PRIMETIME [12,PRIMETIME HMO POS [12025],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,20.95,229,148.85,229,229,0,0,,20.95,229,148.85,PARAMOUNT MED,PARAMOUNT ADVANTAGE MEDICAID [22037],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,73.67,229,148.85,229,229,0,0,,73.67,229,148.85,OSCAR [52140],OSCAR HIX [52449],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,206.1,229,148.85,229,229,0,0,,206.1,229,148.85,MULTIPLAN [52,MULTIPLAN NETWORK GENERIC [52347],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,183.2,229,148.85,229,229,0,0,,183.2,229,148.85,PARAMOUNT [53,PARAMOUNT INDEMNITY [53450],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,21.95,229,148.85,229,229,0,0,,21.95,229,148.85,MOLINA MEDICA,MOLINA HEALTHCARE MEDICAID OH [22005],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,160.3,229,148.85,229,229,0,0,,160.3,229,148.85,MMO [32000],MMO NAS [32076],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,43.64,229,148.85,229,229,0,0,,43.64,229,148.85,MILITARY [730,ZZZVA CCN OPTUM [73035],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,44.17,229,148.85,229,229,0,0,,44.17,229,148.85,MMO MEDICARE,MMO MEDADVANTAGE PPO [12156],"Emergency Dept Visit,level Ii",99282,
EAP,CPT� 99282,Main,43.9,229,148.85,229,229,0,0,,43.9,229,148.85,MILITARY [730,VA VETERANS HEALTH TRIWEST [73034],"Emergency Dept Visit,level Ii",99282,
